"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ICA1L",0.399869603825137,3.3519298828125,8.22542948279446,1.7443890948336e-13,1.80237730591011e-11,20.2245148233344
"WDTC1",0.543730846994532,6.289021796875,8.22513580711273,1.74720249042306e-13,1.80237730591011e-11,20.2229405270379
"EMC10",0.514758360655737,6.0149240625,8.20974457930036,1.9011349128825e-13,1.95260668781644e-11,20.140457326443
"HAPLN3",0.757801420765024,5.5681078125,8.20829302989788,1.916329726648e-13,1.959655442207e-11,20.1326807562318
"PPM1M",1.09315592896175,5.735352578125,8.20156632179567,1.98833513353161e-13,2.0220025691208e-11,20.0966484060201
"FNDC4",0.940081284153001,7.947811640625,8.20100239859391,1.99449233008515e-13,2.0220025691208e-11,20.0936281009719
"LINC01159",0.850534644808743,4.2060175,8.19771117345369,2.03080734479875e-13,2.0499823497711e-11,20.0760019656525
"MICU1",0.812978224043714,8.628958203125,8.19490464577184,2.06229267675594e-13,2.06516679083585e-11,20.0609733416887
"HCFC1R1",0.822610683060105,6.654184140625,8.19480577252087,2.06341069662595e-13,2.06516679083585e-11,20.0604439159696
"ELMO2",0.660129036885246,5.54263298828125,8.18903064616748,2.12976911303774e-13,2.12254955672236e-11,20.0295238937591
"HOXB6",0.635855368852459,4.1159871484375,8.18677637396133,2.15624310065677e-13,2.13986657077836e-11,20.0174563445451
"FLI1",0.728267527322403,4.0666983203125,8.18544035753145,2.17208719928693e-13,2.14653323223649e-11,20.0103048773443
"ABI2",0.442139539422326,5.67567234375,8.18406417226448,2.18852860345364e-13,2.15373191436107e-11,20.0029387698618
"MIR1204 /// PVT1",0.458453954918033,3.87371017578125,8.18302137443886,2.2010692845687e-13,2.15704789887732e-11,19.9973573917079
"ABHD14B",0.963540683060106,8.826148046875,8.16922849490493,2.37381632094104e-13,2.3166871314744e-11,19.9235543219236
"TET3",0.487859699453549,6.07845794270833,8.1616386272581,2.47455173442567e-13,2.39715711532829e-11,19.8829588666206
"TNS1",0.820145825136609,6.39163115625,8.16148347384,2.47665467272438e-13,2.39715711532829e-11,19.8821291295519
"LOC100287497",1.53557502732241,4.55669828125,8.15979047088794,2.49971721082147e-13,2.40956347534922e-11,19.8730755244213
"PHYHIPL",1.08696609289617,5.623997890625,8.15226395137526,2.60485511282928e-13,2.50066090831611e-11,19.8328333415401
"DPH1 /// OVCA2",0.571994426229504,6.6638921875,8.14378079863538,2.72862964927853e-13,2.60883615248094e-11,19.7874902204983
"ZSCAN25",0.512324316939889,5.30749578125,8.13910104135236,2.79939264566501e-13,2.66565647878709e-11,19.7624828770896
"ARHGEF11",0.487531074681239,4.7402325,8.13620035496529,2.84416618514933e-13,2.6973705110771e-11,19.7469846665871
"FBXO34",0.692857540983605,7.86628484375,8.13371618968243,2.88307547009413e-13,2.72329056452265e-11,19.733713285471
"CLNK",0.434931193078322,2.739331015625,8.12990226076241,2.94384413757973e-13,2.76956856463501e-11,19.7133402684434
"SALL2",0.941923661202186,5.53484765625,8.12454231938897,3.03140206837535e-13,2.84058074295571e-11,19.6847139417309
"ZNF746",0.602855327868848,4.595026484375,8.12204828782697,3.07302070507764e-13,2.86815265807247e-11,19.6713958703466
"MAP3K3",0.497839899817848,5.75305143229167,8.1210633146063,3.08961313357764e-13,2.87224114236151e-11,19.6661364915047
"TMCO4",0.476595136612019,5.26775140625,8.11580318106652,3.17974116494325e-13,2.94439024407344e-11,19.6380528110647
"CSRP1",0.756932377049175,9.303856171875,8.1143697621926,3.20475117346663e-13,2.95591167058569e-11,19.6304008327338
"ITPK1",0.489058961748632,5.89695765625,8.10703858502206,3.33575166943131e-13,3.06472184629001e-11,19.5912717200861
"EHD2",0.735315491803277,5.752632578125,8.1009059805829,3.44941027237128e-13,3.15681438156313e-11,19.5585484435765
"RUSC1",0.796444999999996,7.061621640625,8.09710114838423,3.52185200689797e-13,3.21061857373025e-11,19.5382500052584
"GPSM3",0.851879576502731,6.1429610546875,8.0875619422991,3.71018399882182e-13,3.36924817190306e-11,19.4873725654979
"TMEM189 /// TMEM189-UBE2V1 /// UBE2V1 /// UBE2V2",0.658565127504552,7.65423044270833,8.08619802326148,3.7379167608103e-13,3.3813770082407e-11,19.4800996564449
"SEPN1",1.20682882513661,6.190955390625,8.08373817901873,3.7884545945629e-13,3.4139636806176e-11,19.4669838701618
"JAK3",0.56696781420765,4.16722828125,8.07593131594902,3.95338520936289e-13,3.54899313451203e-11,19.4253664704442
"PIGQ",0.545794890710382,5.006129921875,8.07300674006025,4.01699018428617e-13,3.59238057545288e-11,19.4097792478958
"MANEAL",1.29403120218579,6.58713015625,8.06856133957808,4.11562221916015e-13,3.66664524979723e-11,19.3860899041891
"VPS18",0.549789030054643,5.3626243359375,8.06743707023664,4.14094557382778e-13,3.67528452439356e-11,19.380099387309
"ZNF282",0.906990737704916,5.723245546875,8.06285378940339,4.24579178062654e-13,3.75417378497505e-11,19.3556807785112
"MAP1LC3A",0.858544389799633,7.84672401041667,8.06067086168573,4.29665062891135e-13,3.78136912412218e-11,19.3440522417116
"ZNF691",0.62038573770492,6.17608015625,8.06015732332459,4.30870291354058e-13,3.78136912412218e-11,19.3413167514427
"TAB1",0.576170273224044,5.023370625,8.05420130055789,4.45096213464809e-13,3.88126310456287e-11,19.3095946218379
"DCTN2",0.489876475409837,5.63348684895833,8.05401313637858,4.45553162513595e-13,3.88126310456287e-11,19.3085925717919
"RUNX2",0.447566908014573,3.9368683203125,8.05152555606677,4.51638119328353e-13,3.91975223859884e-11,19.2953459165941
"KIAA0247",0.903623060109287,8.2668140625,8.04704582868557,4.6280497992555e-13,4.00190188523858e-11,19.2714941878394
"FAM91A1",0.49105213114754,6.3474065625,8.04615455305627,4.6505919601157e-13,4.00666384256122e-11,19.2667492192193
"LOC101926915",0.804574535519124,3.0933084375,8.0434865717859,4.71872432886696e-13,4.05052540930477e-11,19.2525464533107
"LINC00595",0.840817103825136,4.37672546875,8.0376805953332,4.87043627188461e-13,4.16555131326276e-11,19.2216441304445
"PHF21A",0.523659617486339,5.09799515625,8.03454255028219,4.95444056856529e-13,4.22204500625564e-11,19.2049448996738
"ZNF513",0.705875218579236,6.188948984375,8.03261597589607,5.00672538526639e-13,4.25119787225507e-11,19.1946936098705
"GLI3",0.55987548269581,4.16913854166667,8.02546352552189,5.20567150277151e-13,4.40422279658942e-11,19.1566424810361
"LOC101928894",0.701676502732241,3.22095875,8.02079144381469,5.33984410160386e-13,4.50154599533057e-11,19.1317929239351
"VAMP2",0.955830446265936,5.27933700520833,8.01694607015041,5.45284712638275e-13,4.58039158616151e-11,19.1113439587642
"CDH24",0.621985204918032,4.9907896484375,8.01625402043739,5.47343486963664e-13,4.58132342113358e-11,19.107664111138
"SERPINA1",0.462619030054645,10.0873191796875,8.00964227007698,5.67405984039033e-13,4.73240735624045e-11,19.0725125920078
"USP20",0.752988606557375,5.722147265625,8.00203366722653,5.91398249784282e-13,4.91508368725311e-11,19.0320730782092
"SEMA4G",0.744776734972676,5.8531394921875,7.99901769997398,6.01184901321956e-13,4.97882707010296e-11,19.0160467971134
"CKAP4",0.700616730418944,6.43750309895833,7.99577487726141,6.11887127457464e-13,5.03877208320933e-11,18.9988172710995
"ZC3H10",0.486085701275045,4.59933265625,7.99552853026693,6.12707829846033e-13,5.03877208320933e-11,18.9975084926499
"UCHL1",0.623005519125683,4.27780046875,7.98765501873079,6.39521928100876e-13,5.24096019126572e-11,18.9556855612828
"MARCKSL1",0.919612377049178,8.740325546875,7.98288741023794,6.56321505604423e-13,5.35995896243612e-11,18.9303673561439
"C11orf68",0.6994687704918,7.180451171875,7.9805958948193,6.64551272767214e-13,5.40838959705359e-11,18.9182001325596
"ZBTB22",0.704010901639341,5.906375390625,7.97729649501666,6.7658102195337e-13,5.4873053918425e-11,18.9006833968784
"HAGLR",0.588035473588342,3.06045908854167,7.97571156959638,6.82436347633012e-13,5.51577419117816e-11,18.8922697763511
"VPS53",0.343279638737095,4.22279933159722,7.97471481867753,6.86144468204068e-13,5.52675270279441e-11,18.886978780994
"RNF185",0.686662568306011,7.59172359375,7.97256700961304,6.94202890450295e-13,5.57257746873411e-11,18.8755784374087
"SEMA4F",0.570391894353369,4.96817755208333,7.97164826949518,6.97678561356981e-13,5.58142849085585e-11,18.8707021738337
"SLC4A2",0.979016393442625,6.200995,7.96782554754791,7.12326677424381e-13,5.67929608576998e-11,18.8504148759384
"FAM167A",0.551122663934423,4.5596362890625,7.95945839808284,7.4546241380202e-13,5.92340404480524e-11,18.8060214908595
"PLTP",1.77973330601093,6.486401640625,7.95730564213463,7.54232449649221e-13,5.97291152045444e-11,18.7946021843807
"GBGT1",0.995130983606555,4.86323921875,7.9528217196726,7.72829523643671e-13,6.09964778392589e-11,18.7708205090124
"VIPR1",1.31382532786885,8.035784765625,7.95204381391784,7.76101908672578e-13,6.10498892708329e-11,18.7666951357314
"TDP1",0.609738961748632,4.38836911458333,7.9362716635553,8.45497447296356e-13,6.62869998680343e-11,18.68308181932
"CENPT",0.575782404371583,4.3953134375,7.93134975570825,8.6838883301348e-13,6.78554995098905e-11,18.6570006142729
"LOC286059",0.582355669398907,3.7515094140625,7.92972902228521,8.76060548681675e-13,6.82282917383874e-11,18.6484135369858
"ABHD4",0.598725150273221,6.2484357421875,7.92895017640733,8.79771097307129e-13,6.82911426028504e-11,18.6442872147998
"CAP1",0.928092185792348,9.82730953125,7.92487948421059,8.99419856977801e-13,6.95866941977562e-11,18.6227229321324
"NAPA",1.05244726775956,6.86171796875,7.91746083531688,9.36355621255256e-13,7.22068334817168e-11,18.5834326550059
"RBMS2",0.594395801457194,4.359607109375,7.91337904703372,9.57315932579014e-13,7.35819305041124e-11,18.5618202094918
"ANKRD40",0.421167030965391,5.02602260416667,7.91213961060197,9.63772228658106e-13,7.36561973590143e-11,18.5552583313072
"LOC340085",-0.814264262295082,5.660764375,-7.91157770961935,9.66713422798845e-13,7.36561973590143e-11,18.552283605674
"COL13A1",0.495972367941714,4.92156088541667,7.91139397603026,9.67677082650315e-13,7.36561973590143e-11,18.551310928478
"CMTR1",0.775187295081968,7.342125390625,7.90877077029242,9.81539902288072e-13,7.44703822639208e-11,18.537424634437
"HPSE2",0.834466174863388,3.65747390625,7.89985830277202,1.03012850374773e-12,7.77125666881383e-11,18.4902569873035
"FCGRT",0.616223524590159,9.864558046875,7.8997235827409,1.03088098667939e-12,7.77125666881383e-11,18.4895441445085
"PAX5",0.772496584699453,4.961869140625,7.8985851392603,1.03726162030852e-12,7.79437485931515e-11,18.483520475057
"NHLH1",0.908298497267759,4.914783671875,7.89748460481563,1.04346704048994e-12,7.81603337335141e-11,18.4776976692643
"CD6",0.433049652615142,3.92793449776786,7.8939233532285,1.06380095529298e-12,7.94304713285424e-11,18.4588573795977
"SLA2",0.756149931693989,4.7005845703125,7.89282000868384,1.07018022691958e-12,7.9653920687179e-11,18.4530208826816
"MAF1",0.799867404371582,6.788756953125,7.8917006909089,1.0766906453089e-12,7.98856907812783e-11,18.4471001750691
"PRKCB",0.64536899362477,4.58459537760417,7.88965989674498,1.08866208125633e-12,8.05199124249964e-11,18.4363059941878
"GDPD5",0.650158920765023,5.9486935546875,7.87826523500523,1.15797260651541e-12,8.53777921794433e-11,18.3760548548516
"PTPRO",0.661554836065571,6.52970778645833,7.86970715959916,1.21289254793751e-12,8.91476022734068e-11,18.3308222924269
"LMO4",0.494302836065571,4.910387390625,7.86826341280273,1.22240903572573e-12,8.95671667298106e-11,18.3231932295837
"SMARCD1",0.603636338797815,5.54572671875,7.86663182231817,1.23325290864869e-12,9.00810820230347e-11,18.3145721414548
"KLK4",0.51636106557377,4.660588640625,7.85422407879035,1.31890099555688e-12,9.60388588715105e-11,18.249031612302
"STK32B",0.899160218579233,3.95248375,7.84913526195026,1.35571164144226e-12,9.80855906057444e-11,18.2221616703785
"NLRP1",0.551502284153004,4.60293028125,7.84883121416453,1.35794300664292e-12,9.80855906057444e-11,18.2205564300196
"PCIF1",0.584963433515481,4.776623828125,7.84861667597074,1.35951966570887e-12,9.80855906057444e-11,18.2194237744336
"GTF3C1",0.516133196721308,6.984664453125,7.84786966806655,1.36502367614281e-12,9.8181519458345e-11,18.21548002582
"ERI3",1.10157139344262,5.662040234375,7.84682272794498,1.3727748383868e-12,9.84380006062727e-11,18.2099530361237
"SH3BGRL3",1.53100691256831,8.038269296875,7.84541355846123,1.38327681067617e-12,9.8889576252594e-11,18.2025141748409
"CDYL2",0.591983756830602,5.3762628515625,7.84424023299344,1.39208192753773e-12,9.92174755626892e-11,18.196320663749
"PAK2",0.636760796903461,5.33846569010417,7.84266183777361,1.40401464236175e-12,9.97656325931975e-11,18.1879894605164
"LINC00865",0.92782275956284,4.834277734375,7.84038250657819,1.42142577465826e-12,1.00654743193315e-10,18.1759595527878
"PCGF1",0.652426338797812,5.6111271875,7.83958483101247,1.42756945040894e-12,1.00654743193315e-10,18.1717498490794
"NDE1",0.508510229508195,4.3721228125,7.83935223877666,1.42936582595949e-12,1.00654743193315e-10,18.1705223800829
"CS",1.12160745901639,8.851642109375,7.83324166360071,1.47737145904792e-12,1.03550911713964e-10,18.1382793200676
"STARD8",0.763234672131144,6.313203046875,7.83300047542787,1.47929873877092e-12,1.03550911713964e-10,18.1370068462264
"SNORA68",0.811342431693989,3.488747421875,7.8294594587383,1.507883052466e-12,1.05238603543028e-10,18.1183265279461
"PTGER3",0.367461494535518,3.1765565703125,7.8280992650545,1.51900810904675e-12,1.05701392676863e-10,18.1111517305791
"DENND3",0.692353333333334,4.5929034375,7.80262687334595,1.74305460651434e-12,1.20934054115685e-10,17.9768697071288
"TMEM219",0.446399849726774,7.2531015234375,7.80142968203125,1.75435577380104e-12,1.21360140587649e-10,17.9705622920299
"AC017104.6",0.58905606557377,6.2913440625,7.79884332922557,1.77901901039738e-12,1.227053581365e-10,17.9569372285087
"PTPRA",0.401928132969033,5.15421497395833,7.79696092366307,1.79718546028665e-12,1.23595912356556e-10,17.9470216028017
"LRRC16A",0.555030867486339,3.60283212890625,7.79586976533022,1.80779998941799e-12,1.23963427845805e-10,17.9412742811446
"IGSF8",1.02108379781421,6.326638828125,7.79329402998071,1.83310345984924e-12,1.25145974717654e-10,17.9277085584908
"PIM1",0.739097513661202,6.322548984375,7.79303301602801,1.83568712914925e-12,1.25145974717654e-10,17.9263339547375
"SLC2A14 /// SLC2A3",0.943949822404369,5.0630080078125,7.79120294738451,1.85390396794031e-12,1.26022604988312e-10,17.91669653873
"GLYATL1",-0.994136420765029,2.476350390625,-7.7803179277948,1.96602107946438e-12,1.33258835126807e-10,17.8593909356392
"RAD51L3-RFFL /// RFFL",0.667644228142076,5.33207048828125,7.77582760665237,2.01420847442559e-12,1.36132710685315e-10,17.8357593265853
"STX5",1.14709385245901,5.383568828125,7.76977545872166,2.08101503165424e-12,1.4024490986965e-10,17.8039158201651
"CBY1",0.421855573770491,5.03095359375,7.7561117080906,2.24003374145927e-12,1.50530267426063e-10,17.7320561761163
"CCND3",0.707454890710384,6.146919609375,7.75381560978276,2.26791412445991e-12,1.51620129265873e-10,17.7199850929222
"AVL9",0.298841434426228,4.1048407421875,7.75371490410146,2.26914479173416e-12,1.51620129265873e-10,17.7194556907169
"ITGA5",0.991376502732241,6.9247690625,7.74448931244621,2.38474128983141e-12,1.58892677441458e-10,17.6709678891019
"HDAC6",0.554518278688524,6.04093856770833,7.74342353884919,2.39846619994676e-12,1.59355720403243e-10,17.6653677363628
"TMEM127",0.488956948998176,6.77019653645833,7.73560338580893,2.50159857983738e-12,1.6573971435993e-10,17.6242848740376
"ASNA1",0.95327644808743,6.96829828125,7.73439919866585,2.51786552726115e-12,1.66348868542647e-10,17.6179600504093
"TMEM173",1.16809829234973,5.5312778515625,7.73328666721251,2.53298755067355e-12,1.66879179809081e-10,17.6121169502169
"MORN3",0.734867076502731,4.492338515625,7.72381922372091,2.66537241914835e-12,1.75110500833434e-10,17.562405467429
"URM1",0.586583019125681,5.9192527734375,7.72308672838707,2.6758965058531e-12,1.75312216762298e-10,17.5585602094402
"EGLN2 /// RAB4B-EGLN2",0.653216530054642,7.285878671875,7.72147534604444,2.69919322829348e-12,1.75927345128139e-10,17.5501016690932
"ARFIP2",0.912882049180327,7.111535703125,7.72140289625655,2.70024539078479e-12,1.75927345128139e-10,17.5497213773974
"AXL",1.00194816939891,6.761778515625,7.71704202566761,2.76433157596296e-12,1.79605189686875e-10,17.5268333766903
"E2F4",0.623222431693985,6.610595546875,7.71212186148014,2.83844952410665e-12,1.83854461978774e-10,17.5010155440646
"CACNB4",0.579539385245901,3.1012734765625,7.71166920000808,2.84536667348103e-12,1.83854461978774e-10,17.4986405695949
"ABCG8",0.956720163934427,7.39091890625,7.70316716394044,2.97843712193398e-12,1.91925592076404e-10,17.454042415081
"CDIP1",0.572932486338795,6.661624609375,7.7022505339951,2.99314735002059e-12,1.92346518230832e-10,17.449235221284
"NCKAP5L",0.632398975409833,4.1260877734375,7.6969909222482,3.07895796539074e-12,1.97321774784715e-10,17.4216556216654
"DUSP5",1.13900423497268,6.624750078125,7.69384576287763,3.13143228136825e-12,2.00139367548318e-10,17.4051667613107
"TMEM189 /// TMEM189-UBE2V1 /// UBE2V1",0.803152267759562,6.398396171875,7.67922407816654,3.38726623219552e-12,2.15512308397197e-10,17.3285431912649
"LOC284023",0.968067786885246,5.186604609375,7.67905804719871,3.39028716441168e-12,2.15512308397197e-10,17.3276734274813
"KRBA1",0.637165437158469,5.570971640625,7.67158376792267,3.5290847949805e-12,2.23730658700651e-10,17.2885260774166
"RP11-589P10.5",0.82743008196721,6.404794296875,7.66933604981298,3.57191649933392e-12,2.25837301248209e-10,17.2767561442387
"USP36",0.459052497267759,4.961331078125,7.65682699049059,3.81987306392232e-12,2.40867062904699e-10,17.2112769744252
"PI4KB",0.74777280510018,6.70801817708333,7.65241452552593,3.91134901397262e-12,2.45975745477636e-10,17.18818914563
"GJD3",0.495657418032786,5.1928909765625,7.64904119625428,3.98274438786981e-12,2.49797728007194e-10,17.1705418150715
"MRPS27",0.448634931693985,5.3388743359375,7.64572834952113,4.05411693740294e-12,2.53597953105631e-10,17.1532136931801
"MIR6743 /// RIC8A",0.646619043715845,7.893317109375,7.64350404465129,4.1027478501806e-12,2.55959229273866e-10,17.1415808384695
"STRADA",0.427430145719488,6.01983546875,7.64068996045371,4.16510288575158e-12,2.59161957335654e-10,17.1268653021856
"WDR91",0.594535428051001,5.37520380208333,7.63491303922868,4.29606841820461e-12,2.66605617931854e-10,17.0966626581305
"USP27X-AS1",0.819480081967213,3.829356953125,7.62703220163832,4.48133748471352e-12,2.77371204317005e-10,17.0554740900963
"RHOC",0.776782978142077,6.398464609375,7.6239408929987,4.55615439750694e-12,2.81261814775231e-10,17.039321932315
"POR",1.20912980874317,9.472398515625,7.62249349765765,4.59160911173202e-12,2.8238858723299e-10,17.0317600968389
